DNI;845528280;Lucía;López;lucía.lópez@example.com;05/12/1988;DONACION_VIANDAS;81
LE;758204978;Lucía;Martínez;lucía.martínez@example.com;02/04/2021;ENTREGA_TARJETAS;63813
LC;3535126;Ana;Fernández;ana.fernández@example.com;27/07/2003;REDISTRIBUCION_VIANDAS;906422
DNI;58920516;Pedro;García;pedro.garcía@example.com;25/06/1988;DINERO;0
DNI;695079116;Pedro;Martínez;pedro.martínez@example.com;05/01/1994;DINERO;3820
LE;730685;Juan;Rodríguez;juan.rodríguez@example.com;08/11/1969;DONACION_VIANDAS;2455
DNI;603057;Juan;Pérez;juan.pérez@example.com;04/08/1965;DONACION_VIANDAS;6
LE;425598705;Juan;Fernández;juan.fernández@example.com;28/09/1961;DONACION_VIANDAS;1774305
DNI;56817144;Sofía;Pérez;sofía.pérez@example.com;01/11/1955;DONACION_VIANDAS;822
DNI;70390736;Luis;García;luis.garcía@example.com;07/11/1990;DONACION_VIANDAS;2
LC;59785683;Pedro;Martínez;pedro.martínez@example.com;05/10/2000;DONACION_VIANDAS;346107
LC;466386;Lucía;Fernández;lucía.fernández@example.com;07/10/1983;DONACION_VIANDAS;6
LE;5241928;Lucía;Gómez;lucía.gómez@example.com;06/02/1964;ENTREGA_TARJETAS;96
DNI;709398;Ana;Pérez;ana.pérez@example.com;01/09/2020;REDISTRIBUCION_VIANDAS;4933112
LE;7304276;Ana;Rodríguez;ana.rodríguez@example.com;11/02/1989;ENTREGA_TARJETAS;587934
DNI;52306306;Ana;Fernández;ana.fernández@example.com;09/08/1969;DINERO;05051
LE;55203784;Luis;Martínez;luis.martínez@example.com;07/09/2006;DONACION_VIANDAS;0096
DNI;930132;Pedro;Fernández;pedro.fernández@example.com;06/07/2022;ENTREGA_TARJETAS;80
LC;010935153;Luis;Pérez;luis.pérez@example.com;01/05/2016;DONACION_VIANDAS;0
LE;339375171;María;Rodríguez;maría.rodríguez@example.com;20/12/1984;REDISTRIBUCION_VIANDAS;18
LC;847922837;Ana;Gómez;ana.gómez@example.com;15/05/2000;DONACION_VIANDAS;09877
LE;194279;Carlos;Martínez;carlos.martínez@example.com;19/10/1984;ENTREGA_TARJETAS;1
LE;2143682922;Ana;Rodríguez;ana.rodríguez@example.com;21/12/1958;DINERO;777798
LC;062983092;María;García;maría.garcía@example.com;05/05/1999;DONACION_VIANDAS;150746
LE;460840;Pedro;Fernández;pedro.fernández@example.com;16/12/2013;DONACION_VIANDAS;65339
LC;3320929;Sofía;Martínez;sofía.martínez@example.com;05/08/1995;DINERO;7
LE;42643631;María;López;maría.lópez@example.com;23/09/2016;DINERO;528
LE;190529;Carlos;López;carlos.lópez@example.com;09/04/1966;DONACION_VIANDAS;2775
LC;228269868;Sofía;Sánchez;sofía.sánchez@example.com;13/08/1980;DINERO;12
DNI;83990786;Juan;Pérez;juan.pérez@example.com;18/09/2001;DONACION_VIANDAS;1201
LC;262976061;María;Fernández;maría.fernández@example.com;27/05/1977;DINERO;9101537
DNI;9541219;Carlos;Rodríguez;carlos.rodríguez@example.com;22/03/1975;DINERO;7
LC;829894;Juan;García;juan.garcía@example.com;06/02/1985;DONACION_VIANDAS;39
LE;751553;Sofía;Pérez;sofía.pérez@example.com;25/01/2016;ENTREGA_TARJETAS;68733
LC;67278926;Ana;García;ana.garcía@example.com;14/08/1995;DONACION_VIANDAS;894579
DNI;10397975;Carlos;López;carlos.lópez@example.com;20/05/1951;DONACION_VIANDAS;2439
LE;214962;Luis;Pérez;luis.pérez@example.com;01/12/1994;DINERO;45548
DNI;5009806;Carlos;Pérez;carlos.pérez@example.com;15/06/1992;DONACION_VIANDAS;83
LC;579689;Juan;Sánchez;juan.sánchez@example.com;11/10/2018;DINERO;5615546
LE;749382600;Juan;Rodríguez;juan.rodríguez@example.com;14/12/2015;DINERO;3853
LE;458434;Ana;Gómez;ana.gómez@example.com;27/09/2018;DONACION_VIANDAS;3661809
DNI;033077;Carlos;Rodríguez;carlos.rodríguez@example.com;15/01/1950;DINERO;0480
LC;091161;María;García;maría.garcía@example.com;19/10/1953;REDISTRIBUCION_VIANDAS;1
LE;3224078;Ana;López;ana.lópez@example.com;24/01/1977;DONACION_VIANDAS;3
LC;9381953344;Lucía;Pérez;lucía.pérez@example.com;09/11/1950;DONACION_VIANDAS;3
DNI;11886406;Luis;López;luis.lópez@example.com;13/05/1972;DINERO;7
LE;8063549;Luis;Gómez;luis.gómez@example.com;09/07/2007;DINERO;7238931
DNI;322779226;Luis;Martínez;luis.martínez@example.com;17/07/1965;DONACION_VIANDAS;93
LE;281598;Juan;López;juan.lópez@example.com;20/02/1988;REDISTRIBUCION_VIANDAS;0
LE;75280411;Ana;Fernández;ana.fernández@example.com;27/08/1982;DINERO;8254675
LE;1599500219;Lucía;Pérez;lucía.pérez@example.com;10/01/1990;DINERO;55836
LC;3178539;Luis;López;luis.lópez@example.com;02/09/1983;DONACION_VIANDAS;6
DNI;9910842;Lucía;Rodríguez;lucía.rodríguez@example.com;06/12/2009;ENTREGA_TARJETAS;4581567
LE;35750738;María;Fernández;maría.fernández@example.com;14/08/2005;ENTREGA_TARJETAS;684780
LC;13905701;Sofía;Gómez;sofía.gómez@example.com;01/09/2010;DONACION_VIANDAS;296716
LC;2574353065;Lucía;Gómez;lucía.gómez@example.com;05/12/1976;DONACION_VIANDAS;8
LC;465422034;Carlos;Rodríguez;carlos.rodríguez@example.com;24/07/2022;REDISTRIBUCION_VIANDAS;424
DNI;596654685;Juan;Fernández;juan.fernández@example.com;25/04/1962;DONACION_VIANDAS;6518
LE;753263;Pedro;García;pedro.garcía@example.com;22/06/1997;DONACION_VIANDAS;608322
LE;398729;Carlos;Gómez;carlos.gómez@example.com;16/07/2020;ENTREGA_TARJETAS;32
LC;918201624;Pedro;Martínez;pedro.martínez@example.com;15/09/1974;DINERO;93
LE;12882256;Juan;Pérez;juan.pérez@example.com;09/07/1984;DONACION_VIANDAS;706
DNI;8263823;Ana;Fernández;ana.fernández@example.com;19/09/1988;DINERO;7300091
DNI;073972;Carlos;Pérez;carlos.pérez@example.com;04/09/1995;DONACION_VIANDAS;9922087
LE;278546267;Carlos;Sánchez;carlos.sánchez@example.com;02/06/1957;REDISTRIBUCION_VIANDAS;1346516
LE;3768086;Ana;López;ana.lópez@example.com;24/07/2016;REDISTRIBUCION_VIANDAS;43
LC;011575090;Juan;Fernández;juan.fernández@example.com;02/01/2015;REDISTRIBUCION_VIANDAS;012940
DNI;9395035598;Ana;Sánchez;ana.sánchez@example.com;24/09/2005;REDISTRIBUCION_VIANDAS;64
LC;223615;Carlos;García;carlos.garcía@example.com;23/06/1958;REDISTRIBUCION_VIANDAS;6230
LE;91689347;Sofía;López;sofía.lópez@example.com;24/06/1984;DINERO;08716
LC;603028036;Carlos;Pérez;carlos.pérez@example.com;17/07/2002;DINERO;8463
DNI;7888007884;María;Martínez;maría.martínez@example.com;27/12/1976;REDISTRIBUCION_VIANDAS;6
LC;637517;Juan;López;juan.lópez@example.com;15/10/1987;DINERO;8918705
LC;884790440;Carlos;Pérez;carlos.pérez@example.com;28/02/2013;ENTREGA_TARJETAS;1965
LC;1100810794;Pedro;López;pedro.lópez@example.com;27/05/1951;DINERO;50
LC;200118;Juan;Pérez;juan.pérez@example.com;25/08/2001;REDISTRIBUCION_VIANDAS;25468
LC;1396680;Juan;Gómez;juan.gómez@example.com;25/12/1962;REDISTRIBUCION_VIANDAS;040292
LC;9210829570;Juan;Gómez;juan.gómez@example.com;24/04/2002;DINERO;6107011
LE;493323;Luis;Rodríguez;luis.rodríguez@example.com;18/03/1965;ENTREGA_TARJETAS;99
DNI;3288916;Juan;Pérez;juan.pérez@example.com;05/02/1986;DONACION_VIANDAS;359970
LC;7086838;Pedro;García;pedro.garcía@example.com;06/01/1957;ENTREGA_TARJETAS;70
LC;025772238;Pedro;Sánchez;pedro.sánchez@example.com;12/12/1965;ENTREGA_TARJETAS;90
LE;1283305939;Pedro;García;pedro.garcía@example.com;24/02/2013;REDISTRIBUCION_VIANDAS;278
LE;353702123;María;Martínez;maría.martínez@example.com;27/08/1967;ENTREGA_TARJETAS;2545166
LE;127261767;Carlos;Martínez;carlos.martínez@example.com;13/02/1954;REDISTRIBUCION_VIANDAS;6
LE;646461819;Pedro;López;pedro.lópez@example.com;16/05/2022;DINERO;283082
LC;57169491;Sofía;Sánchez;sofía.sánchez@example.com;05/03/2002;ENTREGA_TARJETAS;585
DNI;06095019;Ana;Pérez;ana.pérez@example.com;01/10/1996;DONACION_VIANDAS;07644
LE;55263438;Pedro;Rodríguez;pedro.rodríguez@example.com;15/07/2009;DINERO;27052
DNI;454801714;Lucía;López;lucía.lópez@example.com;26/02/1993;DINERO;84
DNI;887820;Sofía;Sánchez;sofía.sánchez@example.com;07/08/1964;DINERO;84388
LC;4895564441;María;López;maría.lópez@example.com;12/03/1976;DINERO;0636
LE;3724509521;Pedro;López;pedro.lópez@example.com;22/03/1964;DONACION_VIANDAS;6
LE;1745842;Lucía;López;lucía.lópez@example.com;06/09/1985;DINERO;6
LE;714765;Juan;López;juan.lópez@example.com;27/06/1966;REDISTRIBUCION_VIANDAS;010
DNI;130323;Carlos;Martínez;carlos.martínez@example.com;06/04/2006;ENTREGA_TARJETAS;3199
DNI;848151300;Ana;García;ana.garcía@example.com;08/06/1995;REDISTRIBUCION_VIANDAS;57
LC;602371704;Sofía;Sánchez;sofía.sánchez@example.com;08/06/1953;DINERO;8874440
DNI;9480238527;Carlos;Rodríguez;carlos.rodríguez@example.com;23/01/2020;REDISTRIBUCION_VIANDAS;2402572
LE;24645517;María;Gómez;maría.gómez@example.com;07/04/1971;DINERO;68558
LC;193472125;Lucía;Sánchez;lucía.sánchez@example.com;21/09/1983;ENTREGA_TARJETAS;262521
LE;8666291204;Juan;Fernández;juan.fernández@example.com;08/10/2014;ENTREGA_TARJETAS;64
DNI;3957284;Ana;Pérez;ana.pérez@example.com;12/01/1990;ENTREGA_TARJETAS;601277
LC;662854045;Juan;García;juan.garcía@example.com;24/08/2019;DINERO;50953
LE;33545154;Carlos;Gómez;carlos.gómez@example.com;21/12/2004;ENTREGA_TARJETAS;58
LE;7268430;Juan;García;juan.garcía@example.com;07/08/2013;DONACION_VIANDAS;98596
LE;710342916;Ana;Pérez;ana.pérez@example.com;10/11/1979;ENTREGA_TARJETAS;659795
DNI;142349;Pedro;Fernández;pedro.fernández@example.com;16/04/2019;ENTREGA_TARJETAS;1899808
DNI;8442820081;María;Rodríguez;maría.rodríguez@example.com;05/09/1957;DINERO;52
LC;0369255228;Carlos;Rodríguez;carlos.rodríguez@example.com;15/02/1980;REDISTRIBUCION_VIANDAS;261
LC;59636109;Pedro;Pérez;pedro.pérez@example.com;03/08/1977;REDISTRIBUCION_VIANDAS;5893
LC;906357476;Ana;Gómez;ana.gómez@example.com;02/03/1989;ENTREGA_TARJETAS;9
DNI;7367610;Ana;Rodríguez;ana.rodríguez@example.com;07/04/1955;DINERO;741
DNI;4235896393;Juan;Rodríguez;juan.rodríguez@example.com;19/04/2018;ENTREGA_TARJETAS;5
LC;021252;Pedro;Fernández;pedro.fernández@example.com;15/03/2022;REDISTRIBUCION_VIANDAS;5515
LE;781270;Pedro;Rodríguez;pedro.rodríguez@example.com;02/08/2011;ENTREGA_TARJETAS;7
LC;19550224;Pedro;García;pedro.garcía@example.com;06/06/1985;REDISTRIBUCION_VIANDAS;76
LE;83616234;Luis;López;luis.lópez@example.com;16/11/2010;ENTREGA_TARJETAS;4420077
DNI;5269598;Juan;Fernández;juan.fernández@example.com;08/07/1970;DONACION_VIANDAS;5
DNI;43726047;Pedro;Pérez;pedro.pérez@example.com;05/02/1995;REDISTRIBUCION_VIANDAS;0
LC;15458644;Ana;Martínez;ana.martínez@example.com;10/10/1958;DINERO;8526
LE;471668849;Luis;Rodríguez;luis.rodríguez@example.com;19/02/1955;DONACION_VIANDAS;66758
DNI;3185001528;Carlos;Gómez;carlos.gómez@example.com;01/10/1956;DINERO;833
DNI;6575957445;Luis;López;luis.lópez@example.com;10/08/1952;DINERO;6823868
LE;79311226;Ana;Pérez;ana.pérez@example.com;10/12/1982;REDISTRIBUCION_VIANDAS;0052575
LC;4415852;Luis;López;luis.lópez@example.com;14/06/1963;DINERO;09900
LE;279559;Sofía;López;sofía.lópez@example.com;06/03/1965;REDISTRIBUCION_VIANDAS;7673
DNI;8209789683;Luis;Fernández;luis.fernández@example.com;13/08/1972;REDISTRIBUCION_VIANDAS;08365
DNI;351313453;Sofía;García;sofía.garcía@example.com;15/02/1995;ENTREGA_TARJETAS;53
DNI;9948109;María;Sánchez;maría.sánchez@example.com;26/08/1950;DINERO;0081672
DNI;747405;Carlos;López;carlos.lópez@example.com;06/01/2012;REDISTRIBUCION_VIANDAS;4999
LE;1549984;Carlos;Sánchez;carlos.sánchez@example.com;03/07/2004;DONACION_VIANDAS;344
LC;62158410;Luis;Fernández;luis.fernández@example.com;26/06/2022;DINERO;1905507
LC;13551961;Carlos;Sánchez;carlos.sánchez@example.com;19/01/1984;REDISTRIBUCION_VIANDAS;59
LC;28629308;Juan;López;juan.lópez@example.com;12/06/2019;ENTREGA_TARJETAS;05
DNI;2801867958;Carlos;López;carlos.lópez@example.com;17/10/1997;DINERO;95435
LE;26803370;Pedro;García;pedro.garcía@example.com;21/05/1985;DINERO;8663
LE;1116691948;Luis;Pérez;luis.pérez@example.com;06/01/1966;REDISTRIBUCION_VIANDAS;5
LE;2639580441;Luis;López;luis.lópez@example.com;01/03/1993;DONACION_VIANDAS;01
LC;8215227;Luis;López;luis.lópez@example.com;25/05/1977;DONACION_VIANDAS;96935
DNI;416820;Sofía;García;sofía.garcía@example.com;11/04/1962;DINERO;6361919
DNI;3489260;Ana;García;ana.garcía@example.com;08/08/1982;REDISTRIBUCION_VIANDAS;209581
LC;96677692;Luis;Rodríguez;luis.rodríguez@example.com;25/01/1950;DINERO;5427962
LC;43700395;María;Martínez;maría.martínez@example.com;12/03/2023;ENTREGA_TARJETAS;3943482
DNI;7646461;Pedro;Sánchez;pedro.sánchez@example.com;27/10/2008;DINERO;219
DNI;5025643729;Pedro;Pérez;pedro.pérez@example.com;16/04/1951;REDISTRIBUCION_VIANDAS;5
LE;8239641;Pedro;Martínez;pedro.martínez@example.com;17/06/1966;REDISTRIBUCION_VIANDAS;47
LC;92266636;Lucía;Fernández;lucía.fernández@example.com;23/05/1964;ENTREGA_TARJETAS;52
LE;150851414;Lucía;Pérez;lucía.pérez@example.com;26/12/1954;REDISTRIBUCION_VIANDAS;224103
LE;441419936;Carlos;Rodríguez;carlos.rodríguez@example.com;06/01/1982;ENTREGA_TARJETAS;1995760
LE;98023501;Carlos;Pérez;carlos.pérez@example.com;14/11/1983;DINERO;8
LC;868254908;Carlos;Gómez;carlos.gómez@example.com;01/02/1994;ENTREGA_TARJETAS;6061
LC;2252487291;Juan;Gómez;juan.gómez@example.com;16/04/1974;DONACION_VIANDAS;7175162
LE;994945;Ana;Gómez;ana.gómez@example.com;23/09/1969;ENTREGA_TARJETAS;077108
LE;1064697;Lucía;Gómez;lucía.gómez@example.com;25/03/1958;DINERO;02393
LC;42826134;Sofía;Rodríguez;sofía.rodríguez@example.com;13/04/1999;DINERO;3591
LE;3848727;Luis;Gómez;luis.gómez@example.com;10/07/1955;REDISTRIBUCION_VIANDAS;97654
LE;499871056;Pedro;Martínez;pedro.martínez@example.com;28/06/1993;REDISTRIBUCION_VIANDAS;4
LE;241881;María;Pérez;maría.pérez@example.com;07/02/2022;DINERO;2
DNI;846476;Luis;Rodríguez;luis.rodríguez@example.com;13/06/1978;REDISTRIBUCION_VIANDAS;459
DNI;30428029;Carlos;López;carlos.lópez@example.com;09/09/1951;DONACION_VIANDAS;8082142
LE;31079863;Lucía;Rodríguez;lucía.rodríguez@example.com;20/05/1988;ENTREGA_TARJETAS;64
DNI;259464;Lucía;Gómez;lucía.gómez@example.com;09/08/1953;DINERO;284064
DNI;1600667931;María;Fernández;maría.fernández@example.com;21/07/2011;DINERO;5
LC;6968035372;Ana;Sánchez;ana.sánchez@example.com;02/03/1974;DONACION_VIANDAS;2620514
LC;6067373070;Luis;Gómez;luis.gómez@example.com;02/08/1968;REDISTRIBUCION_VIANDAS;909696
DNI;951234;Pedro;Gómez;pedro.gómez@example.com;07/10/1971;DINERO;37
LC;333366;Pedro;López;pedro.lópez@example.com;20/04/1993;DONACION_VIANDAS;5
LC;890480225;Lucía;Gómez;lucía.gómez@example.com;04/02/1966;REDISTRIBUCION_VIANDAS;70
LE;1839705;Luis;Pérez;luis.pérez@example.com;01/06/1992;REDISTRIBUCION_VIANDAS;62468
LE;9649270131;Juan;García;juan.garcía@example.com;21/08/1980;ENTREGA_TARJETAS;709
LE;81160043;Pedro;Gómez;pedro.gómez@example.com;10/11/2006;REDISTRIBUCION_VIANDAS;551
DNI;04786414;Sofía;Sánchez;sofía.sánchez@example.com;03/08/1962;REDISTRIBUCION_VIANDAS;5
DNI;671674220;Luis;Pérez;luis.pérez@example.com;10/07/1974;REDISTRIBUCION_VIANDAS;8
LC;13700363;Lucía;López;lucía.lópez@example.com;05/06/2022;DINERO;4
DNI;338187;Juan;Fernández;juan.fernández@example.com;27/07/1984;DINERO;9223812
LE;14140280;Pedro;García;pedro.garcía@example.com;08/10/2021;DONACION_VIANDAS;37468
LC;63165102;Ana;García;ana.garcía@example.com;28/01/1955;REDISTRIBUCION_VIANDAS;446
LC;187284459;Luis;García;luis.garcía@example.com;10/12/2022;REDISTRIBUCION_VIANDAS;5
LC;271000;Ana;Rodríguez;ana.rodríguez@example.com;09/01/1969;REDISTRIBUCION_VIANDAS;8763
LC;1726963;Carlos;Gómez;carlos.gómez@example.com;08/03/1986;REDISTRIBUCION_VIANDAS;6006998
DNI;9042913;Lucía;Rodríguez;lucía.rodríguez@example.com;23/03/1993;DONACION_VIANDAS;7135
DNI;9216277053;Juan;Fernández;juan.fernández@example.com;28/04/2016;REDISTRIBUCION_VIANDAS;4772
LC;572508;Luis;Pérez;luis.pérez@example.com;12/06/1961;DINERO;0859700
LC;083972574;Sofía;Gómez;sofía.gómez@example.com;21/12/1978;REDISTRIBUCION_VIANDAS;5639070
DNI;05064939;Ana;Rodríguez;ana.rodríguez@example.com;07/12/1969;REDISTRIBUCION_VIANDAS;4465168
DNI;6585124;Ana;Rodríguez;ana.rodríguez@example.com;21/06/1995;REDISTRIBUCION_VIANDAS;6
DNI;05312161;Sofía;López;sofía.lópez@example.com;22/03/1998;DONACION_VIANDAS;840
LE;0825880426;Sofía;Sánchez;sofía.sánchez@example.com;09/05/1965;DINERO;14
DNI;6207466133;Juan;Fernández;juan.fernández@example.com;25/04/2015;DINERO;462406
LC;4509662;María;Rodríguez;maría.rodríguez@example.com;21/06/1996;DINERO;50490
DNI;8991659;Ana;Pérez;ana.pérez@example.com;02/11/1979;REDISTRIBUCION_VIANDAS;766
DNI;079470982;Carlos;Martínez;carlos.martínez@example.com;25/10/1966;REDISTRIBUCION_VIANDAS;82610
DNI;154321591;Lucía;Gómez;lucía.gómez@example.com;06/02/1965;DONACION_VIANDAS;47895
DNI;47211871;Pedro;García;pedro.garcía@example.com;01/02/2022;ENTREGA_TARJETAS;9
LE;363144847;Carlos;Gómez;carlos.gómez@example.com;20/12/1961;REDISTRIBUCION_VIANDAS;257864
DNI;328621460;Carlos;López;carlos.lópez@example.com;18/01/1960;REDISTRIBUCION_VIANDAS;139
LC;265355048;Lucía;López;lucía.lópez@example.com;22/08/1997;REDISTRIBUCION_VIANDAS;745775
LE;6911658547;Sofía;Sánchez;sofía.sánchez@example.com;18/01/1968;REDISTRIBUCION_VIANDAS;42
LC;860867425;Juan;Rodríguez;juan.rodríguez@example.com;03/12/2000;DINERO;4500
LC;2890814;Juan;Pérez;juan.pérez@example.com;01/08/2000;ENTREGA_TARJETAS;311
LC;3841847;Sofía;Pérez;sofía.pérez@example.com;14/01/1964;DINERO;304783
LE;3160569238;Ana;López;ana.lópez@example.com;17/02/1983;DINERO;45
DNI;9373604;Carlos;Martínez;carlos.martínez@example.com;09/09/1989;ENTREGA_TARJETAS;6004
LC;870255;Ana;Martínez;ana.martínez@example.com;14/01/1991;REDISTRIBUCION_VIANDAS;715
DNI;179013857;Juan;García;juan.garcía@example.com;20/11/1985;ENTREGA_TARJETAS;5
LC;933196;Juan;Pérez;juan.pérez@example.com;25/06/1954;REDISTRIBUCION_VIANDAS;6
DNI;09887598;María;Rodríguez;maría.rodríguez@example.com;14/06/1961;DINERO;1796223
LE;465514719;Lucía;Fernández;lucía.fernández@example.com;15/09/2021;DINERO;9263561
LE;251497067;Juan;Martínez;juan.martínez@example.com;11/06/1966;DONACION_VIANDAS;3141
LC;693535253;Juan;Gómez;juan.gómez@example.com;25/04/2023;DONACION_VIANDAS;7
DNI;921041555;Ana;Martínez;ana.martínez@example.com;11/12/1977;ENTREGA_TARJETAS;68
DNI;00000133;María;Fernández;maría.fernández@example.com;10/05/1988;REDISTRIBUCION_VIANDAS;3510
DNI;08297377;Juan;Gómez;juan.gómez@example.com;24/07/1952;ENTREGA_TARJETAS;1291167
LE;696880;María;García;maría.garcía@example.com;15/08/2017;DINERO;819148
DNI;1906999;María;García;maría.garcía@example.com;06/08/1991;REDISTRIBUCION_VIANDAS;551433
LE;91787779;María;Gómez;maría.gómez@example.com;19/01/1990;DONACION_VIANDAS;752711
DNI;7660765141;Pedro;Fernández;pedro.fernández@example.com;21/09/1963;ENTREGA_TARJETAS;747
DNI;4561705782;Luis;Sánchez;luis.sánchez@example.com;02/05/1994;ENTREGA_TARJETAS;451
LC;2161684;Juan;López;juan.lópez@example.com;24/01/2016;DONACION_VIANDAS;9752
LC;88236206;Juan;Fernández;juan.fernández@example.com;26/04/1961;REDISTRIBUCION_VIANDAS;69
LC;774639;Sofía;Martínez;sofía.martínez@example.com;27/01/2021;ENTREGA_TARJETAS;31
LE;677388415;Pedro;Rodríguez;pedro.rodríguez@example.com;21/11/1981;DINERO;6
LC;8028613110;Sofía;Pérez;sofía.pérez@example.com;15/07/1969;REDISTRIBUCION_VIANDAS;753
LC;2603176621;Juan;Pérez;juan.pérez@example.com;02/04/1986;REDISTRIBUCION_VIANDAS;60
LE;4152791;Carlos;Rodríguez;carlos.rodríguez@example.com;25/09/2015;DONACION_VIANDAS;968813
LE;4268175558;Pedro;López;pedro.lópez@example.com;03/07/1952;DONACION_VIANDAS;02
LC;21423439;Pedro;Sánchez;pedro.sánchez@example.com;27/11/1958;REDISTRIBUCION_VIANDAS;8207630
LC;870772075;Carlos;Rodríguez;carlos.rodríguez@example.com;21/10/1989;DONACION_VIANDAS;184153
LE;2360746174;Carlos;Pérez;carlos.pérez@example.com;13/03/1989;DINERO;183
LC;80378953;Lucía;Gómez;lucía.gómez@example.com;27/01/1967;DINERO;38383
LC;7952811;Sofía;Gómez;sofía.gómez@example.com;25/07/2007;DINERO;97
LE;49910837;Luis;García;luis.garcía@example.com;03/08/2020;DONACION_VIANDAS;83474
DNI;3505632397;Lucía;Sánchez;lucía.sánchez@example.com;01/04/1985;REDISTRIBUCION_VIANDAS;9082459
LE;971044848;Carlos;Sánchez;carlos.sánchez@example.com;15/04/2011;DONACION_VIANDAS;976
LC;36287728;Luis;Sánchez;luis.sánchez@example.com;05/09/1956;REDISTRIBUCION_VIANDAS;16313
DNI;3446498843;Sofía;López;sofía.lópez@example.com;07/01/1952;ENTREGA_TARJETAS;3692
DNI;139526884;Luis;Rodríguez;luis.rodríguez@example.com;27/12/1968;REDISTRIBUCION_VIANDAS;67
LE;4408094;Carlos;Fernández;carlos.fernández@example.com;22/11/1983;ENTREGA_TARJETAS;307961
LC;297312991;Luis;Martínez;luis.martínez@example.com;11/01/1958;DONACION_VIANDAS;7
DNI;994886968;Sofía;Fernández;sofía.fernández@example.com;09/10/1950;ENTREGA_TARJETAS;6887
DNI;25241897;Lucía;Fernández;lucía.fernández@example.com;01/02/1955;DONACION_VIANDAS;00
DNI;1386278593;Lucía;Martínez;lucía.martínez@example.com;13/04/2005;ENTREGA_TARJETAS;2939690
DNI;381565;Juan;Pérez;juan.pérez@example.com;01/07/1990;DONACION_VIANDAS;529
DNI;3468431175;Ana;Fernández;ana.fernández@example.com;14/12/1956;DINERO;850607
DNI;1478925450;Lucía;Pérez;lucía.pérez@example.com;17/11/1957;REDISTRIBUCION_VIANDAS;32
DNI;889648;Carlos;Gómez;carlos.gómez@example.com;15/04/1974;ENTREGA_TARJETAS;4
LC;0843919;Lucía;García;lucía.garcía@example.com;19/08/1997;DINERO;47
DNI;4536173350;Luis;Rodríguez;luis.rodríguez@example.com;02/12/2003;ENTREGA_TARJETAS;9511612
DNI;6717856;María;Sánchez;maría.sánchez@example.com;24/11/1985;DINERO;0
LE;240853132;Ana;Pérez;ana.pérez@example.com;10/08/1951;DINERO;1
LE;5227574747;Pedro;Sánchez;pedro.sánchez@example.com;08/09/1959;DINERO;62547
LC;670208271;Juan;López;juan.lópez@example.com;05/01/1977;ENTREGA_TARJETAS;893
LE;4204037;Sofía;Martínez;sofía.martínez@example.com;24/12/1965;REDISTRIBUCION_VIANDAS;523411
LE;80443763;Lucía;Rodríguez;lucía.rodríguez@example.com;24/10/1954;REDISTRIBUCION_VIANDAS;152822
DNI;34902953;Sofía;Sánchez;sofía.sánchez@example.com;26/09/1976;ENTREGA_TARJETAS;04
DNI;631892;Pedro;Martínez;pedro.martínez@example.com;14/09/1986;REDISTRIBUCION_VIANDAS;9
DNI;63505136;María;López;maría.lópez@example.com;22/12/1954;DONACION_VIANDAS;807
LC;109373868;Carlos;López;carlos.lópez@example.com;22/05/2021;DINERO;834
DNI;596990;Sofía;Gómez;sofía.gómez@example.com;07/02/1980;ENTREGA_TARJETAS;43
LE;7349966;Carlos;Martínez;carlos.martínez@example.com;17/08/2019;ENTREGA_TARJETAS;559985
LE;621739;Lucía;Gómez;lucía.gómez@example.com;11/05/2018;DONACION_VIANDAS;1
DNI;9230056;Juan;Sánchez;juan.sánchez@example.com;11/05/1990;DONACION_VIANDAS;290951
LE;694915846;María;García;maría.garcía@example.com;14/04/1953;DONACION_VIANDAS;172
LE;89618969;Sofía;Fernández;sofía.fernández@example.com;23/08/1993;DINERO;945187
LC;8293552689;Pedro;López;pedro.lópez@example.com;21/01/1987;DONACION_VIANDAS;38
DNI;5757216;Sofía;López;sofía.lópez@example.com;08/02/1977;DINERO;4240
LE;81502509;Ana;Gómez;ana.gómez@example.com;09/03/2023;REDISTRIBUCION_VIANDAS;9485
LC;1206874;María;López;maría.lópez@example.com;20/07/1972;REDISTRIBUCION_VIANDAS;7
LE;692997;Ana;Rodríguez;ana.rodríguez@example.com;07/11/1988;ENTREGA_TARJETAS;8446
DNI;550750899;Pedro;López;pedro.lópez@example.com;03/03/1952;DINERO;5
LE;7527161882;Juan;Pérez;juan.pérez@example.com;11/10/1956;DONACION_VIANDAS;0777
LC;149312;Sofía;Rodríguez;sofía.rodríguez@example.com;02/04/1964;DONACION_VIANDAS;775
DNI;034248032;Lucía;Gómez;lucía.gómez@example.com;24/11/1962;ENTREGA_TARJETAS;9693
LC;6331635984;Sofía;Martínez;sofía.martínez@example.com;23/05/1962;DINERO;092
LC;759783677;Lucía;Pérez;lucía.pérez@example.com;12/05/1966;DINERO;1
LE;778888510;Ana;Gómez;ana.gómez@example.com;08/06/1969;DONACION_VIANDAS;3563387
LE;9389143328;Carlos;Pérez;carlos.pérez@example.com;15/10/2014;ENTREGA_TARJETAS;5
LE;7349085871;Carlos;Pérez;carlos.pérez@example.com;19/02/1961;REDISTRIBUCION_VIANDAS;7
LE;9317420588;Lucía;López;lucía.lópez@example.com;17/10/1963;REDISTRIBUCION_VIANDAS;205257
