LE;02392562;Ana;García;matiascanevaro@hotmail.com;18/09/2006;DINERO;63
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;01/10/1992;DINERO;2043
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;12/02/2021;ENTREGA_TARJETAS;5557
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;25/06/1994;ENTREGA_TARJETAS;843
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;07/01/1990;DINERO;5615571
LE;02392562;Ana;García;matiascanevaro@hotmail.com;09/12/1975;DONACION_VIANDAS;1
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;18/11/1969;DONACION_VIANDAS;5030
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;25/03/1954;DINERO;2626
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;25/12/1967;REDISTRIBUCION_VIANDAS;118457
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;21/03/1959;REDISTRIBUCION_VIANDAS;1586
LE;02392562;Ana;García;matiascanevaro@hotmail.com;26/11/2007;DONACION_VIANDAS;6314
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;10/08/2017;ENTREGA_TARJETAS;5589181
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;16/03/1984;DONACION_VIANDAS;975098
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;04/12/2007;REDISTRIBUCION_VIANDAS;397
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;21/04/1994;REDISTRIBUCION_VIANDAS;423
LE;02392562;Ana;García;matiascanevaro@hotmail.com;01/03/1958;ENTREGA_TARJETAS;7335958
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;19/08/2002;DONACION_VIANDAS;91716
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;14/12/1956;REDISTRIBUCION_VIANDAS;7376937
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;04/09/1973;REDISTRIBUCION_VIANDAS;76
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;18/10/1972;DINERO;385768
LE;02392562;Ana;García;matiascanevaro@hotmail.com;04/05/1985;DONACION_VIANDAS;8
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;08/04/1984;DONACION_VIANDAS;033603
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;02/04/1992;DONACION_VIANDAS;93013
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;04/01/2015;DONACION_VIANDAS;18570
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;28/02/2009;REDISTRIBUCION_VIANDAS;84
LE;02392562;Ana;García;matiascanevaro@hotmail.com;12/04/1975;REDISTRIBUCION_VIANDAS;11
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;23/08/1985;DINERO;3
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;06/09/1974;REDISTRIBUCION_VIANDAS;8
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;19/11/1996;DINERO;41
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;02/03/1960;DONACION_VIANDAS;5745852
LE;02392562;Ana;García;matiascanevaro@hotmail.com;19/03/2001;REDISTRIBUCION_VIANDAS;02
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;19/01/1950;ENTREGA_TARJETAS;0
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;12/09/1971;DONACION_VIANDAS;0429
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;14/10/1953;DONACION_VIANDAS;253565
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;09/01/1972;REDISTRIBUCION_VIANDAS;128104
LE;02392562;Ana;García;matiascanevaro@hotmail.com;08/04/2003;REDISTRIBUCION_VIANDAS;2319
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;04/10/2000;ENTREGA_TARJETAS;4
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;11/08/1986;ENTREGA_TARJETAS;089
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;12/06/1998;REDISTRIBUCION_VIANDAS;51
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;04/03/1984;ENTREGA_TARJETAS;09331
LE;02392562;Ana;García;matiascanevaro@hotmail.com;25/02/1989;ENTREGA_TARJETAS;28
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;20/09/1965;DINERO;593
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;05/04/1998;DINERO;167396
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;28/09/2019;DONACION_VIANDAS;9
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;10/12/1995;DINERO;42
LE;02392562;Ana;García;matiascanevaro@hotmail.com;24/11/2019;DONACION_VIANDAS;5328
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;25/12/1966;DINERO;8963
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;07/04/1965;DONACION_VIANDAS;767808
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;28/12/2016;DINERO;33394
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;04/08/1970;DINERO;59935
LE;02392562;Ana;García;matiascanevaro@hotmail.com;21/05/1994;DINERO;8
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;01/01/1969;DINERO;36105
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;16/02/1977;DONACION_VIANDAS;523600
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;22/09/2023;ENTREGA_TARJETAS;859
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;06/11/1986;DINERO;1
LE;02392562;Ana;García;matiascanevaro@hotmail.com;03/01/2013;DONACION_VIANDAS;9
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;19/10/1986;DONACION_VIANDAS;12950
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;25/12/1955;DINERO;38
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;10/10/2012;DINERO;2295
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;16/12/1955;REDISTRIBUCION_VIANDAS;0833
LE;02392562;Ana;García;matiascanevaro@hotmail.com;10/01/1992;DINERO;15800
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;14/07/2021;DONACION_VIANDAS;1489
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;25/06/1954;ENTREGA_TARJETAS;8673
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;26/05/2015;DINERO;3
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;07/12/2014;DINERO;9627
LE;02392562;Ana;García;matiascanevaro@hotmail.com;02/10/1959;REDISTRIBUCION_VIANDAS;66113
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;21/02/1958;REDISTRIBUCION_VIANDAS;19601
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;25/11/2009;ENTREGA_TARJETAS;50385
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;24/10/2000;REDISTRIBUCION_VIANDAS;991
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;21/04/1953;REDISTRIBUCION_VIANDAS;96
LE;02392562;Ana;García;matiascanevaro@hotmail.com;23/07/1974;DONACION_VIANDAS;90
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;11/08/1976;ENTREGA_TARJETAS;4457898
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;24/10/1978;ENTREGA_TARJETAS;03
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;20/11/2010;DONACION_VIANDAS;91
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;05/08/1974;DINERO;5744
LE;02392562;Ana;García;matiascanevaro@hotmail.com;17/02/1987;DINERO;5
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;04/05/1984;DONACION_VIANDAS;6216783
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;20/03/2003;DINERO;307
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;07/09/1997;DINERO;934
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;27/08/2000;DINERO;8196984
LE;02392562;Ana;García;matiascanevaro@hotmail.com;25/11/2004;DINERO;2
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;13/03/1986;DINERO;852
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;17/06/1987;DONACION_VIANDAS;7138303
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;07/10/2023;REDISTRIBUCION_VIANDAS;4
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;12/11/2009;DONACION_VIANDAS;73
LE;02392562;Ana;García;matiascanevaro@hotmail.com;01/05/1993;ENTREGA_TARJETAS;83648
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;03/04/1984;DONACION_VIANDAS;7418328
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;16/06/1981;DINERO;8143755
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;15/02/1973;ENTREGA_TARJETAS;44
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;13/08/1988;DINERO;7857
LE;02392562;Ana;García;matiascanevaro@hotmail.com;02/04/1976;REDISTRIBUCION_VIANDAS;25
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;16/07/1964;ENTREGA_TARJETAS;333007
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;11/08/1977;DINERO;4005
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;16/04/1957;DONACION_VIANDAS;666
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;24/04/1987;DINERO;4924228
LE;02392562;Ana;García;matiascanevaro@hotmail.com;17/06/1975;DINERO;161
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;17/02/1961;ENTREGA_TARJETAS;64
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;13/01/1993;REDISTRIBUCION_VIANDAS;63
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;15/09/2014;DINERO;969489
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;11/12/2009;DONACION_VIANDAS;314
LE;02392562;Ana;García;matiascanevaro@hotmail.com;07/10/1981;ENTREGA_TARJETAS;98596
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;02/12/1980;DINERO;5858
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;02/02/2003;REDISTRIBUCION_VIANDAS;669686
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;14/05/1957;REDISTRIBUCION_VIANDAS;14
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;27/07/2001;DINERO;11
LE;02392562;Ana;García;matiascanevaro@hotmail.com;04/03/2017;REDISTRIBUCION_VIANDAS;0
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;24/05/1993;DONACION_VIANDAS;3
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;18/04/1989;REDISTRIBUCION_VIANDAS;7887830
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;06/04/2019;DONACION_VIANDAS;702
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;16/03/1972;DINERO;1
LE;02392562;Ana;García;matiascanevaro@hotmail.com;03/10/2012;ENTREGA_TARJETAS;80
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;09/02/1983;DONACION_VIANDAS;016
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;19/01/2003;REDISTRIBUCION_VIANDAS;845
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;03/08/2012;DONACION_VIANDAS;0173648
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;02/08/1994;ENTREGA_TARJETAS;2984
LE;02392562;Ana;García;matiascanevaro@hotmail.com;23/06/2012;REDISTRIBUCION_VIANDAS;8985
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;06/04/1951;REDISTRIBUCION_VIANDAS;3867695
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;21/09/1962;REDISTRIBUCION_VIANDAS;770
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;07/07/2012;DONACION_VIANDAS;54341
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;26/10/1979;REDISTRIBUCION_VIANDAS;7983
LE;02392562;Ana;García;matiascanevaro@hotmail.com;22/06/2007;DONACION_VIANDAS;51591
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;21/02/2019;DINERO;311
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;04/06/1973;DONACION_VIANDAS;752
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;19/12/1950;ENTREGA_TARJETAS;2455758
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;20/01/1951;DONACION_VIANDAS;92
LE;02392562;Ana;García;matiascanevaro@hotmail.com;14/07/1968;REDISTRIBUCION_VIANDAS;085
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;02/02/1964;ENTREGA_TARJETAS;81387
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;09/03/1951;REDISTRIBUCION_VIANDAS;1
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;04/02/1969;REDISTRIBUCION_VIANDAS;51
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;04/12/1967;DINERO;9769
LE;02392562;Ana;García;matiascanevaro@hotmail.com;17/04/2017;REDISTRIBUCION_VIANDAS;471
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;16/06/2020;ENTREGA_TARJETAS;9576100
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;12/11/1959;DINERO;97154
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;13/12/1968;ENTREGA_TARJETAS;082
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;18/04/1985;ENTREGA_TARJETAS;258581
LE;02392562;Ana;García;matiascanevaro@hotmail.com;18/04/2006;DINERO;65332
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;23/07/2011;DINERO;337
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;10/02/1967;REDISTRIBUCION_VIANDAS;1
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;24/03/1962;ENTREGA_TARJETAS;926776
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;18/03/1977;DONACION_VIANDAS;050
LE;02392562;Ana;García;matiascanevaro@hotmail.com;04/03/1964;DONACION_VIANDAS;4632330
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;20/11/2017;ENTREGA_TARJETAS;583
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;12/12/1975;DONACION_VIANDAS;0046118
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;08/06/1955;ENTREGA_TARJETAS;4559
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;20/11/1969;DINERO;40970
LE;02392562;Ana;García;matiascanevaro@hotmail.com;07/01/1986;DONACION_VIANDAS;26
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;24/11/2003;DINERO;6813
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;19/03/1951;DONACION_VIANDAS;247904
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;21/11/2012;DONACION_VIANDAS;9202382
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;08/07/2022;DINERO;7847
LE;02392562;Ana;García;matiascanevaro@hotmail.com;23/03/2001;REDISTRIBUCION_VIANDAS;4904619
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;12/11/2014;DINERO;3
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;07/08/1970;ENTREGA_TARJETAS;76
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;08/01/2012;ENTREGA_TARJETAS;86
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;21/10/1993;DONACION_VIANDAS;554
LE;02392562;Ana;García;matiascanevaro@hotmail.com;09/03/1959;ENTREGA_TARJETAS;842
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;17/05/2023;DONACION_VIANDAS;9
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;15/06/2008;REDISTRIBUCION_VIANDAS;99157
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;27/06/1985;DINERO;32
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;18/08/1973;ENTREGA_TARJETAS;4
LE;02392562;Ana;García;matiascanevaro@hotmail.com;13/01/2003;ENTREGA_TARJETAS;036921
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;08/12/2002;DINERO;85951
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;08/10/2017;REDISTRIBUCION_VIANDAS;30296
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;02/06/2014;ENTREGA_TARJETAS;58739
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;26/04/2021;REDISTRIBUCION_VIANDAS;99653
LE;02392562;Ana;García;matiascanevaro@hotmail.com;16/06/1974;REDISTRIBUCION_VIANDAS;04
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;02/02/1957;ENTREGA_TARJETAS;05366
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;03/08/1969;ENTREGA_TARJETAS;94267
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;17/08/1970;REDISTRIBUCION_VIANDAS;3873
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;19/07/1971;ENTREGA_TARJETAS;61
LE;02392562;Ana;García;matiascanevaro@hotmail.com;11/11/1985;DONACION_VIANDAS;8583
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;14/09/2012;REDISTRIBUCION_VIANDAS;502
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;01/08/1965;ENTREGA_TARJETAS;06
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;03/02/1966;DONACION_VIANDAS;8
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;26/03/1965;DINERO;39096
LE;02392562;Ana;García;matiascanevaro@hotmail.com;27/11/1982;REDISTRIBUCION_VIANDAS;66237
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;20/04/1967;REDISTRIBUCION_VIANDAS;5866
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;22/05/1985;DONACION_VIANDAS;026
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;25/11/2003;REDISTRIBUCION_VIANDAS;016551
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;16/06/2003;ENTREGA_TARJETAS;54
LE;02392562;Ana;García;matiascanevaro@hotmail.com;01/05/1996;ENTREGA_TARJETAS;519
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;08/12/1998;DONACION_VIANDAS;96
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;07/06/1973;ENTREGA_TARJETAS;8
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;20/11/1952;REDISTRIBUCION_VIANDAS;5023
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;21/06/2012;ENTREGA_TARJETAS;6284016
LE;02392562;Ana;García;matiascanevaro@hotmail.com;03/09/1979;REDISTRIBUCION_VIANDAS;285346
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;23/06/1980;ENTREGA_TARJETAS;7
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;21/07/2002;DONACION_VIANDAS;148
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;12/11/1952;REDISTRIBUCION_VIANDAS;794307
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;21/04/1968;DINERO;78
LE;02392562;Ana;García;matiascanevaro@hotmail.com;21/05/1976;ENTREGA_TARJETAS;7882
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;10/02/1975;DONACION_VIANDAS;7
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;22/02/1955;ENTREGA_TARJETAS;012
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;03/09/1987;DINERO;68686
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;03/09/1997;REDISTRIBUCION_VIANDAS;443
LE;02392562;Ana;García;matiascanevaro@hotmail.com;10/08/1977;DONACION_VIANDAS;08
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;23/02/1967;DINERO;5147
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;05/09/1992;DINERO;519
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;26/08/2017;DINERO;122
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;23/08/2019;REDISTRIBUCION_VIANDAS;11
LE;02392562;Ana;García;matiascanevaro@hotmail.com;09/06/1965;REDISTRIBUCION_VIANDAS;105
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;28/06/2006;REDISTRIBUCION_VIANDAS;970401
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;12/07/2004;ENTREGA_TARJETAS;1251
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;21/02/1993;REDISTRIBUCION_VIANDAS;7198
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;02/08/1955;REDISTRIBUCION_VIANDAS;48758
LE;02392562;Ana;García;matiascanevaro@hotmail.com;22/01/1958;DINERO;6277
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;26/08/2001;DINERO;933
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;09/12/1972;ENTREGA_TARJETAS;33
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;25/06/2006;DINERO;0
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;16/07/2001;REDISTRIBUCION_VIANDAS;1
LE;02392562;Ana;García;matiascanevaro@hotmail.com;07/09/1953;DINERO;5648529
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;12/01/2001;REDISTRIBUCION_VIANDAS;779781
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;20/11/1950;DONACION_VIANDAS;109
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;17/04/1982;DONACION_VIANDAS;0076710
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;18/09/1951;ENTREGA_TARJETAS;05247
LE;02392562;Ana;García;matiascanevaro@hotmail.com;17/10/2006;DONACION_VIANDAS;3719
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;18/01/2009;DONACION_VIANDAS;039
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;13/05/1962;DONACION_VIANDAS;5105
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;11/10/1955;DINERO;5
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;13/02/1980;REDISTRIBUCION_VIANDAS;4803874
LE;02392562;Ana;García;matiascanevaro@hotmail.com;22/05/1965;DONACION_VIANDAS;04
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;02/10/2003;REDISTRIBUCION_VIANDAS;2877223
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;21/07/1975;DINERO;597
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;10/03/2012;DINERO;461
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;09/04/2011;DONACION_VIANDAS;485046
LE;02392562;Ana;García;matiascanevaro@hotmail.com;24/05/1988;ENTREGA_TARJETAS;2129
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;07/12/1983;REDISTRIBUCION_VIANDAS;9254
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;11/04/2006;ENTREGA_TARJETAS;29
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;15/11/1992;DINERO;8
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;04/12/2018;DINERO;412857
LE;02392562;Ana;García;matiascanevaro@hotmail.com;28/03/2007;DONACION_VIANDAS;3463
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;22/12/2010;DINERO;156
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;27/07/2019;REDISTRIBUCION_VIANDAS;92
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;14/02/2006;ENTREGA_TARJETAS;71157
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;05/07/1957;ENTREGA_TARJETAS;779
LE;02392562;Ana;García;matiascanevaro@hotmail.com;14/11/1984;DONACION_VIANDAS;995
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;15/12/2011;REDISTRIBUCION_VIANDAS;627047
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;26/04/1952;REDISTRIBUCION_VIANDAS;535797
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;17/03/2014;ENTREGA_TARJETAS;198597
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;21/05/1979;ENTREGA_TARJETAS;4262501
LE;02392562;Ana;García;matiascanevaro@hotmail.com;14/07/1997;ENTREGA_TARJETAS;796
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;02/09/1972;REDISTRIBUCION_VIANDAS;159737
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;12/11/2016;DINERO;910
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;26/04/1999;ENTREGA_TARJETAS;249490
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;13/02/1955;DINERO;332839
LE;02392562;Ana;García;matiascanevaro@hotmail.com;05/03/1989;REDISTRIBUCION_VIANDAS;513914
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;10/05/1968;DONACION_VIANDAS;6298
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;22/07/2021;DONACION_VIANDAS;17
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;21/11/2009;REDISTRIBUCION_VIANDAS;6412
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;03/01/1958;DINERO;955
LE;02392562;Ana;García;matiascanevaro@hotmail.com;26/10/1960;DINERO;8187707
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;07/10/1960;DONACION_VIANDAS;2
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;20/12/1993;REDISTRIBUCION_VIANDAS;2557
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;28/12/1981;DINERO;3
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;23/12/1950;ENTREGA_TARJETAS;2
LE;02392562;Ana;García;matiascanevaro@hotmail.com;07/10/2012;DONACION_VIANDAS;005
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;08/03/1981;ENTREGA_TARJETAS;4
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;13/10/1975;DINERO;88
DNI;50037748;Ana;Gómez;mgaraventa@frba.utn.edu.ar;19/04/1966;DONACION_VIANDAS;1421
LE;777439450;Carlos;Sánchez;maticanevaro@gmail.com;20/01/1961;DINERO;849858
LE;02392562;Ana;García;matiascanevaro@hotmail.com;12/08/1997;DINERO;6504601
LC;262008655;Carlos;Sánchez;maticanevaro@gmail.com;11/09/2005;DINERO;3475
DNI;00712794;Luis;Gómez;florenciazanoni1@gmail.com;02/03/1962;DINERO;572
